user,action,camera,gt,n_cameras,beta_n_frames,angle_deg,n_frames,conf_thresh,stature_mm,joint_variant,err_smooth_all_mm,err_smooth_conf_mm,err_placed_all_mm,err_placed_conf_mm,err_smooth_all_pct_stature,err_smooth_conf_pct_stature,err_placed_all_pct_stature,err_placed_conf_pct_stature,pa_mpjpe_mm,n_mpjpe_mm,beta_00,beta_01,beta_02,beta_03,beta_04,beta_05,beta_06,beta_07,beta_08,beta_09,errj_Hip_mm,errj_RHip_mm,errj_RKnee_mm,errj_RAnkle_mm,errj_LHip_mm,errj_LKnee_mm,errj_LAnkle_mm,errj_Spine_mm,errj_Thorax_mm,errj_Nose_mm,errj_Head_mm,errj_LShoulder_mm,errj_LElbow_mm,errj_LWrist_mm,errj_RShoulder_mm,errj_RElbow_mm,errj_RWrist_mm,bone_r_thigh_ratio,bone_r_shank_ratio,bone_l_thigh_ratio,bone_l_shank_ratio,bone_l_upperarm_ratio,bone_l_forearm_ratio,bone_r_upperarm_ratio,bone_r_forearm_ratio,bone_hip_width_ratio,bone_shoulder_width_ratio
B238,B238_GMS_2_2,3,triangulated,3,118,218.14,247,0.3,1020.0,smooth_all,134.216,129.195,136.813,130.831,13.158,12.666,13.413,12.827,38.777,55.182,-0.2443,-0.00992,0.04413,0.08075,0.02113,-0.01856,-0.03801,-0.00943,0.01563,0.00803,140.287,150.664,104.649,57.9,133.84,108.137,76.55,,174.909,,,188.065,162.649,200.955,135.486,129.684,114.538,1.2565,1.2183,1.206,1.2235,0.9837,1.0317,0.9897,1.034,1.2508,0.7821
B238,B238_GMS_2_2,1,triangulated,3,247,265.16,247,0.3,1020.0,smooth_all,154.799,154.799,160.173,160.173,15.176,15.176,15.703,15.703,35.334,55.425,-0.19244,-0.02516,0.01822,0.02056,0.01243,-0.034,-0.00934,-0.00585,-0.03617,0.00616,160.485,162.822,132.517,70.243,156.702,145.559,63.754,,214.604,,,211.532,184.501,187.328,194.493,156.537,149.065,1.2416,1.2188,1.1949,1.2509,0.9703,1.0174,0.9532,1.0526,1.2085,0.7724
B238,B238_GMS_2_2,2,triangulated,3,247,308.14,247,0.3,1020.0,smooth_all,183.772,183.771,188.563,188.534,18.017,18.017,18.487,18.484,36.57,53.392,-0.22805,-0.03173,-0.01808,-0.03023,-0.00304,-0.04083,0.00822,0.00372,-0.07772,-0.00513,195.917,208.222,179.826,93.983,185.301,171.433,75.636,,238.537,,,201.771,193.912,156.723,244.404,203.721,218.861,1.2355,1.1551,1.1991,1.2364,0.9884,1.0422,0.9624,1.0428,1.2854,0.7723
B238,B238_GMS_3_1,3,triangulated,3,110,219.39,210,0.3,1020.0,smooth_all,139.666,132.009,145.497,137.381,13.693,12.942,14.264,13.469,44.44,61.942,-0.29775,0.02612,0.08348,0.1434,0.01999,-0.00095,-0.05603,-0.01846,0.09548,0.03183,141.424,150.473,112.582,83.629,137.806,102.528,73.173,,172.976,,,191.056,175.834,204.929,131.29,142.305,136.885,1.2344,1.2553,1.2362,1.2115,0.9872,1.0527,0.9845,1.0602,1.3005,0.8048
B238,B238_GMS_3_1,1,triangulated,3,206,265.37,210,0.3,1020.0,smooth_all,117.503,117.503,124.892,124.892,11.52,11.52,12.244,12.244,37.968,58.317,-0.22748,-0.01151,0.00648,0.02844,-0.00275,-0.0267,-0.03393,-0.01473,0.01136,0.01524,111.392,120.354,105.964,90.486,106.661,98.692,72.269,,155.314,,,149.817,131.199,129.678,144.794,119.437,117.461,1.231,1.2447,1.2261,1.2616,0.9945,1.0239,0.9692,1.0509,1.2452,0.7681
B238,B238_GMS_3_1,2,triangulated,3,179,307.41,210,0.3,1020.0,smooth_all,153.223,152.246,155.754,154.784,15.022,14.926,15.27,15.175,44.39,58.351,-0.30714,-0.04224,0.00852,0.03712,-0.01117,-0.03266,-0.01584,-0.01327,-0.03747,-0.00323,159.144,174.215,146.512,71.653,152.466,138.831,75.124,,186.949,,,154.812,157.49,156.527,191.312,174.378,208.031,1.2236,1.2104,1.2184,1.2548,1.0264,1.0525,0.9735,1.0445,1.3246,0.8032
B238,B238_GMS_3_2,3,triangulated,3,78,219.48,120,0.3,1020.0,smooth_all,76.601,74.585,78.602,76.451,7.51,7.312,7.706,7.495,41.736,54.447,-0.21736,0.05361,0.0981,0.17285,0.03105,-0.0013,-0.05054,-0.0179,0.11512,0.03845,82.663,94.678,48.687,91.36,80.343,55.229,91.645,,63.915,,,81.546,71.907,97.533,71.356,62.642,72.109,1.2301,1.2958,1.2641,1.2378,0.9994,1.007,0.9686,1.0708,1.296,0.7892
B238,B238_GMS_3_2,1,triangulated,3,106,265.16,120,0.3,1020.0,smooth_all,107.432,107.432,110.092,110.092,10.533,10.533,10.793,10.793,36.779,51.293,-0.20475,-0.04426,0.00036,0.03728,0.00314,-0.03429,-0.00724,-0.02001,-0.00993,0.0196,131.484,130.248,78.446,71.072,136.229,98.165,62.415,,126.302,,,127.337,120.241,114.937,140.226,69.396,52.716,1.2274,1.2465,1.2196,1.2536,1.0114,1.0142,0.9574,1.0649,1.2192,0.7473
B238,B238_GMS_3_2,2,triangulated,3,62,307.01,120,0.3,1020.0,smooth_all,122.805,113.215,121.055,111.183,12.04,11.099,11.868,10.9,56.381,64.723,-0.43123,0.02712,-0.0093,0.08033,-0.00289,-0.02919,-0.0172,-0.01233,0.02116,0.0167,107.634,112.438,80.897,81.791,116.718,132.78,92.568,,133.962,,,108.32,112.709,112.139,148.09,155.803,222.619,1.1964,1.2498,1.2217,1.212,1.049,1.0318,1.0017,1.1071,1.2859,0.7788
B238,B238_GMS_3_5,3,triangulated,3,63,214.76,169,0.3,1020.0,smooth_all,131.963,127.212,131.907,126.68,12.938,12.472,12.932,12.42,41.955,56.737,-0.24375,-0.00581,0.06931,0.12593,0.02385,0.00134,-0.03568,-0.01788,0.06358,0.01928,133.641,142.736,107.938,79.781,128.476,91.445,76.013,,152.573,,,157.592,153.26,180.572,128.312,162.478,190.513,1.2368,1.1702,1.2671,1.1412,0.967,1.0699,0.9596,1.0508,1.3177,0.7918
B238,B238_GMS_3_5,1,triangulated,3,135,265.86,169,0.3,1020.0,smooth_all,133.087,133.087,133.387,133.387,13.048,13.048,13.077,13.077,37.712,59.831,-0.17968,0.02132,-0.01063,0.02766,-0.00429,-0.01621,-0.01719,-0.01067,0.00282,0.01706,127.045,139.741,129.359,65.289,117.548,78.592,51.953,,188.459,,,179.22,155.77,141.487,182.818,172.573,169.77,1.2254,1.2041,1.2389,1.2097,0.9793,1.0576,0.9647,1.0704,1.2192,0.7492
B238,B238_GMS_3_5,2,triangulated,3,114,312.0,169,0.3,1020.0,smooth_all,125.009,124.513,123.866,123.254,12.256,12.207,12.144,12.084,40.177,48.029,-0.30648,-0.00923,-0.00639,0.03385,-0.00303,-0.02614,-0.02054,-0.00964,-0.01825,0.00988,127.191,134.549,104.413,44.878,128.024,123.386,86.378,,153.986,,,124.937,126.07,119.362,157.607,136.838,185.526,1.2232,1.1803,1.2591,1.1513,0.9968,1.074,0.9981,1.0348,1.2871,0.7902
B238,B238_GMS_4_1,3,triangulated,3,106,217.36,169,0.3,1020.0,smooth_all,104.994,100.162,107.99,102.874,10.294,9.82,10.587,10.086,41.164,52.628,-0.28684,-0.00427,0.04212,0.09023,0.01144,-0.00557,-0.02833,-0.0131,0.01374,0.01666,109.853,123.464,102.636,81.447,103.123,76.78,66.486,,122.774,,,138.315,121.772,140.648,93.778,97.812,90.995,1.2823,1.1998,1.2439,1.183,0.9678,1.0275,1.0,1.0551,1.3085,0.7815
B238,B238_GMS_4_1,1,triangulated,3,160,265.99,169,0.3,1020.0,smooth_all,86.249,86.326,94.723,94.61,8.456,8.463,9.287,9.275,38.168,47.652,-0.21883,-0.00749,0.01771,0.03953,0.00175,-0.0264,-0.03199,-0.00942,0.01201,0.0175,88.858,97.016,87.512,51.132,88.476,82.243,58.669,,107.08,,,113.985,94.958,100.654,93.628,69.447,74.624,1.2582,1.2201,1.2503,1.2278,0.9781,1.042,0.979,1.05,1.2365,0.7633
B238,B238_GMS_4_1,2,triangulated,3,165,310.05,169,0.3,1020.0,smooth_all,121.665,121.665,133.572,133.572,11.928,11.928,13.095,13.095,36.303,54.606,-0.25085,-0.04118,-0.02398,-0.01603,-0.02233,-0.0338,0.0069,-0.0063,-0.07622,-0.01409,124.732,137.078,94.226,45.639,121.543,98.476,56.031,,169.722,,,142.862,137.5,125.163,175.384,136.971,139.787,1.2678,1.1768,1.2685,1.1993,0.9992,1.0473,0.985,1.0191,1.3355,0.7852
B238,B238_GMS_4_2,3,triangulated,3,87,219.52,168,0.3,1020.0,smooth_all,95.223,94.736,94.963,94.179,9.336,9.288,9.31,9.233,39.465,49.379,-0.23462,0.04758,0.02242,0.05377,0.02172,-0.02048,-0.02485,-0.00278,0.01461,-0.00049,104.091,116.965,82.384,52.665,96.262,68.362,42.693,,127.392,,,135.501,98.096,104.846,102.487,116.431,95.81,1.2298,1.2271,1.2236,1.2363,1.0553,1.0576,1.0237,1.0391,1.3227,0.7864
B238,B238_GMS_4_2,1,triangulated,3,168,266.05,168,0.3,1020.0,smooth_all,77.19,77.19,78.628,78.628,7.568,7.568,7.709,7.709,42.227,53.64,-0.17718,0.00275,-0.07179,-0.11601,-0.0367,-0.03456,0.03201,0.0107,-0.12106,-0.02816,73.772,79.531,68.052,43.449,72.734,58.74,46.95,,76.792,,,85.651,120.809,120.423,75.618,93.269,81.047,1.2063,1.1962,1.1851,1.2533,1.0333,0.9902,0.9517,1.0357,1.2293,0.7972
B238,B238_GMS_4_2,2,triangulated,3,158,308.38,168,0.3,1020.0,smooth_all,172.093,172.188,175.268,174.766,16.872,16.881,17.183,17.134,36.867,52.884,-0.24922,-0.0473,0.00565,-0.01191,0.01662,-0.03391,0.01623,0.00152,-0.08198,-0.02606,178.238,183.577,161.036,83.624,178.032,133.587,88.377,,216.864,,,195.264,245.562,205.69,215.944,165.893,184.951,1.2057,1.2142,1.2679,1.1995,0.948,1.1098,0.9778,0.9993,1.3255,0.7783
B238,B238_GMS_4_3,3,triangulated,3,127,216.76,193,0.3,1020.0,smooth_all,144.141,143.517,139.616,138.593,14.132,14.07,13.688,13.588,39.27,54.475,-0.30098,-0.00374,-0.01263,0.01106,0.00064,-0.01535,-0.00885,-0.00428,-0.04189,-0.01275,151.636,161.868,125.101,77.23,145.653,124.858,74.595,,182.58,,,194.552,157.567,184.672,147.761,159.412,132.012,1.2155,1.2474,1.2058,1.2271,0.9742,1.0167,0.9602,1.0184,1.302,0.7902
B238,B238_GMS_4_3,1,triangulated,3,193,264.95,193,0.3,1020.0,smooth_all,147.152,147.152,144.097,144.097,14.427,14.427,14.127,14.127,41.474,55.912,-0.26835,-0.02293,-0.03549,-0.04156,-0.01824,-0.02529,-0.00063,-0.00437,-0.07786,-0.01575,142.112,149.367,139.908,91.333,143.311,131.846,72.746,,185.656,,,185.627,177.71,164.781,173.502,165.939,139.977,1.1869,1.2408,1.1891,1.2405,0.9932,1.0389,0.9761,1.0236,1.2112,0.7641
B238,B238_GMS_4_3,2,triangulated,3,169,308.99,193,0.3,1020.0,smooth_all,200.375,200.511,201.834,202.087,19.645,19.658,19.788,19.812,41.328,56.529,-0.32087,-0.08631,-0.03746,-0.06791,-0.01519,-0.03398,0.03319,-0.00052,-0.14183,-0.04364,214.603,223.949,200.567,125.628,210.171,177.932,106.068,,245.772,,,215.285,221.637,197.133,252.423,203.082,213.112,1.2156,1.1935,1.205,1.2123,1.0135,1.0307,0.9745,1.0255,1.3522,0.7948
B244,B244_GMS_1_1,3,triangulated,3,279,223.73,279,0.3,1020.0,smooth_all,59.276,59.276,60.123,60.123,5.811,5.811,5.894,5.894,34.325,36.72,-0.11203,0.03421,0.02769,0.05212,0.03019,-0.02482,-0.00598,0.00151,-0.01254,0.00415,71.906,82.062,41.225,48.486,74.677,42.64,43.267,,61.569,,,57.153,55.049,67.098,56.343,55.277,75.412,1.2181,1.2165,1.2581,1.1088,1.0575,0.9825,1.1559,0.9688,1.3895,0.8986
B244,B244_GMS_1_1,1,triangulated,3,279,269.42,279,0.3,1020.0,smooth_all,64.135,64.135,65.226,65.226,6.288,6.288,6.395,6.395,33.155,41.307,-0.13206,0.01889,-0.00863,0.00357,0.02895,-0.03522,0.00408,0.00176,-0.03768,-0.0009,69.52,74.187,46.234,47.467,73.214,59.116,42.456,,76.123,,,80.442,81.829,76.025,60.426,48.646,60.087,1.2513,1.2153,1.2307,1.1474,1.1516,0.9662,1.1625,0.9894,1.2843,0.8187
B244,B244_GMS_1_1,2,triangulated,3,211,309.15,279,0.3,1020.0,smooth_all,77.514,77.51,77.896,77.786,7.599,7.599,7.637,7.626,33.271,39.202,-0.21905,-0.00364,0.03736,0.06153,0.03284,-0.0378,-0.02297,-0.00768,-0.00841,0.0002,84.052,88.568,55.776,46.828,90.508,76.608,57.666,,91.635,,,74.736,99.37,114.756,87.039,58.899,58.76,1.2365,1.1932,1.2281,1.1649,1.1385,0.9822,1.1102,0.9638,1.397,0.8961
B244,B244_GMS_3_1,3,triangulated,3,248,221.55,248,0.3,1020.0,smooth_all,74.989,74.989,75.178,75.178,7.352,7.352,7.37,7.37,35.844,46.647,-0.17219,0.02541,0.05545,0.09578,0.04363,-0.02013,-0.04259,-0.00421,0.04884,0.01668,92.199,102.695,58.72,54.06,83.727,66.796,33.032,,103.1,,,92.784,52.943,47.47,92.138,96.351,83.3,1.1977,1.3018,1.216,1.1878,1.03,0.9717,1.135,1.0779,1.3322,0.9186
B244,B244_GMS_3_1,1,triangulated,3,248,266.9,248,0.3,1020.0,smooth_all,53.067,53.067,53.48,53.48,5.203,5.203,5.243,5.243,35.093,41.214,-0.05369,0.04804,-0.01804,-0.0662,0.01623,-0.02937,0.01779,0.01218,-0.05063,-0.00365,58.363,72.248,34.688,65.764,55.429,35.228,56.802,,45.565,,,45.777,45.642,61.528,41.523,48.14,79.134,1.2254,1.2582,1.2108,1.1979,1.0604,0.9804,1.086,1.0149,1.3325,0.8601
B244,B244_GMS_3_1,2,triangulated,3,57,306.31,248,0.3,1020.0,smooth_all,55.817,55.865,56.246,56.29,5.472,5.477,5.514,5.519,33.985,35.096,-0.1608,0.04798,-0.01654,-0.00487,0.02939,-0.02699,0.00274,0.00397,-0.0214,-0.01311,67.314,68.197,32.59,49.86,75.75,53.717,55.577,,58.371,,,35.37,72.405,106.519,55.31,28.299,22.164,1.2088,1.2542,1.242,1.1902,1.0937,0.971,1.0904,0.9611,1.3569,0.8904
B244,B244_GMS_4_1,3,triangulated,3,199,222.21,202,0.3,1020.0,smooth_all,119.711,119.711,120.818,120.818,11.736,11.736,11.845,11.845,39.222,45.577,-0.26085,0.00253,-0.02436,0.03153,-0.0085,-0.01541,-0.00228,-0.00973,-0.06561,0.00462,109.715,108.435,80.942,118.994,121.257,106.451,121.734,,105.617,,,109.27,168.711,203.807,120.845,90.826,108.127,1.2996,1.1405,1.3068,1.1074,1.0351,0.9843,1.1124,1.0343,1.4051,0.9313
B244,B244_GMS_4_1,1,triangulated,3,194,269.63,202,0.3,1020.0,smooth_all,303.385,304.216,304.206,304.779,29.744,29.825,29.824,29.88,47.961,72.506,-0.24897,-0.05685,-0.03387,0.01683,-0.00598,-0.03081,0.00276,-0.01241,-0.07922,0.00736,253.958,288.725,257.215,233.237,257.472,225.311,214.352,,341.886,,,339.053,308.049,340.53,363.146,396.438,412.19,1.3132,1.1172,1.3003,1.1003,1.0847,0.9945,1.1093,0.9888,1.2667,0.8672
B244,B244_GMS_4_1,2,triangulated,3,183,310.69,202,0.3,1020.0,smooth_all,102.649,102.649,103.151,103.151,10.064,10.064,10.113,10.113,38.957,44.097,-0.27479,-0.04535,-0.01674,0.04671,-0.00552,-0.03047,0.02059,-0.0109,-0.097,-0.01111,99.701,112.207,73.956,84.774,103.446,74.514,88.321,,111.382,,,111.247,102.079,108.516,109.364,131.21,124.655,1.3127,1.1217,1.3405,1.1368,1.1314,0.9782,1.0897,0.9636,1.3843,0.9274
B244,B244_GMS_4_2,3,triangulated,3,204,224.1,209,0.3,1020.0,smooth_all,100.205,100.205,100.851,100.851,9.824,9.824,9.887,9.887,43.556,53.818,-0.26702,0.04047,0.0615,0.11224,0.02097,-0.01143,-0.04559,-0.01297,0.03832,0.02171,100.818,113.359,78.446,40.526,100.034,81.694,61.241,,121.094,,,121.346,129.342,147.626,110.535,100.291,96.648,1.263,1.2542,1.2861,1.1351,1.0646,0.9981,1.0957,1.0862,1.3493,0.9255
B244,B244_GMS_4_2,1,triangulated,3,209,270.52,209,0.3,1020.0,smooth_all,106.733,106.733,107.434,107.434,10.464,10.464,10.533,10.533,38.808,51.575,-0.24416,-0.0262,-0.00484,0.00817,-0.00854,-0.03249,-0.00508,-0.00709,-0.05305,-0.00335,109.692,117.979,87.143,66.265,106.96,75.453,58.433,,127.934,,,123.266,106.666,98.023,128.229,140.392,148.988,1.2508,1.2159,1.233,1.1787,1.1204,1.0274,1.1092,1.0306,1.2586,0.8159
B244,B244_GMS_4_2,2,triangulated,3,158,310.8,209,0.3,1020.0,smooth_all,85.996,85.829,92.059,91.745,8.431,8.415,9.025,8.995,41.278,46.363,-0.26261,-0.04314,0.00996,0.03344,0.00658,-0.03275,-0.00109,-0.01061,-0.07166,-0.0167,94.188,99.515,72.365,40.021,98.259,91.572,58.79,,101.264,,,79.195,111.403,104.778,99.552,57.465,96.23,1.2402,1.1987,1.2198,1.1851,1.1274,1.0026,1.0876,0.9672,1.3432,0.8861
B244,B244_GMS_4_3,3,triangulated,3,115,225.95,154,0.3,1020.0,smooth_all,102.333,102.333,103.884,103.884,10.033,10.033,10.185,10.185,48.064,73.78,-0.20756,0.00648,0.0764,0.12208,0.04097,-0.01881,-0.04966,-0.00803,0.05057,0.01832,78.035,92.983,48.483,56.135,79.524,52.014,86.471,,124.42,,,123.361,178.592,200.14,130.865,95.227,99.13,1.2586,1.2258,1.2702,1.1246,1.0393,0.8746,1.1853,1.0398,1.3897,0.9271
B244,B244_GMS_4_3,1,triangulated,3,144,271.18,154,0.3,1020.0,smooth_all,80.085,80.085,81.104,81.104,7.851,7.851,7.951,7.951,39.056,49.416,-0.14768,-0.00711,-0.00911,-0.00194,0.01364,-0.02838,0.00823,0.00031,-0.04843,-0.00618,75.661,90.188,49.98,81.995,66.309,40.752,76.999,,73.215,,,71.609,58.65,68.295,99.036,128.698,143.574,1.2389,1.2172,1.2367,1.2188,1.0933,0.983,1.1183,1.0382,1.2604,0.8408
B244,B244_GMS_4_3,2,triangulated,3,113,310.61,154,0.3,1020.0,smooth_all,76.445,76.445,77.914,77.914,7.495,7.495,7.639,7.639,36.76,41.757,-0.21619,-0.01044,0.03728,0.06291,0.03163,-0.03214,-0.00982,-0.00863,-0.03422,-0.00736,88.113,93.924,49.269,44.451,94.481,77.433,58.086,,91.607,,,72.253,99.756,107.604,87.081,44.023,61.85,1.2547,1.2385,1.2481,1.242,1.1149,0.9822,1.1434,0.914,1.3459,0.8822
B244,B244_GMS_4_4,3,triangulated,3,154,226.23,172,0.3,1020.0,smooth_all,83.113,83.113,83.768,83.768,8.148,8.148,8.213,8.213,33.076,40.582,-0.18756,-0.01673,-0.00425,-0.00523,-0.00755,-0.03523,-0.00804,-0.00532,-0.04947,-0.00388,91.601,95.19,68.238,85.079,98.934,76.718,82.961,,81.662,,,80.542,91.093,83.695,85.389,66.988,75.105,1.3117,1.1432,1.3051,1.1374,1.0572,1.0197,1.0753,1.0798,1.4346,0.9062
B244,B244_GMS_4_4,1,triangulated,3,151,270.49,172,0.3,1020.0,smooth_all,97.17,97.154,101.571,101.483,9.526,9.525,9.958,9.949,37.351,53.266,-0.21479,-0.05015,-0.02869,-0.01361,-0.01043,-0.03867,0.0166,-0.0066,-0.09167,-0.00992,94.688,104.12,72.751,84.056,89.524,64.916,59.801,,112.462,,,112.114,108.779,97.809,104.314,119.596,137.071,1.264,1.2575,1.2717,1.1478,1.1071,1.0184,1.0933,1.0337,1.2752,0.8365
B244,B244_GMS_4_4,2,triangulated,3,119,309.19,172,0.3,1020.0,smooth_all,79.364,79.147,79.208,78.947,7.781,7.759,7.766,7.74,37.331,46.416,-0.24258,-0.01729,-0.00655,0.00406,0.01095,-0.03507,0.01111,-0.00741,-0.07049,-0.01433,81.29,91.038,43.044,50.98,87.035,60.271,49.012,,97.804,,,68.119,94.172,77.954,97.987,70.21,145.584,1.2659,1.2237,1.2381,1.193,1.1304,1.0159,1.1105,1.0426,1.3841,0.8695
B244,B244_GMS_4_5,3,triangulated,3,129,225.27,170,0.3,1020.0,smooth_all,71.935,71.935,67.675,67.675,7.052,7.052,6.635,6.635,42.002,47.922,-0.26494,0.0204,0.00278,0.04637,-0.00081,-0.01787,-0.03341,-0.00605,-0.00111,0.005,64.031,68.964,39.399,59.536,68.436,36.21,67.446,,62.547,,,68.104,146.482,173.148,57.48,45.028,52.942,1.2418,1.1927,1.2589,1.1306,1.0512,0.9399,1.2379,0.9649,1.3102,0.973
B244,B244_GMS_4_5,1,triangulated,3,137,269.32,170,0.3,1020.0,smooth_all,201.003,201.003,196.401,196.401,19.706,19.706,19.255,19.255,45.659,58.621,-0.27212,0.02165,-0.02342,-0.02682,-0.01306,-0.02355,-0.01306,-0.00505,-0.01591,-0.00113,202.158,194.382,121.586,160.526,208.411,131.038,172.642,,246.522,,,248.467,205.222,208.741,242.269,232.948,240.985,1.2576,1.2165,1.2281,1.2093,1.1206,1.0169,1.1438,1.045,1.2923,0.8858
B244,B244_GMS_4_5,2,triangulated,3,119,307.79,170,0.3,1020.0,smooth_all,99.72,99.72,101.101,101.101,9.776,9.776,9.912,9.912,47.427,53.001,-0.29464,-0.04507,0.00713,0.03624,0.01649,-0.03199,0.00827,-0.00772,-0.0944,-0.0221,114.788,117.015,97.603,51.374,119.03,116.314,73.195,,115.547,,,106.131,148.804,127.997,102.031,41.848,62.808,1.2734,1.2381,1.232,1.2347,1.223,0.9773,1.1969,0.9463,1.3571,0.9338
B277,B277_GMS_1_2,3,triangulated,3,186,228.19,186,0.3,1020.0,smooth_all,82.901,82.901,83.325,83.325,8.128,8.128,8.169,8.169,38.636,61.552,-0.33155,-0.03185,0.02274,0.04136,0.02932,-0.03228,-0.0097,-0.00577,-0.03826,-0.0019,69.464,83.605,48.979,50.098,74.495,89.056,66.592,,101.751,,,116.325,105.22,142.023,81.168,73.828,54.56,1.2319,1.2212,1.2747,1.1534,1.044,1.0511,1.0378,1.1733,1.1679,0.76
B277,B277_GMS_1_2,1,triangulated,3,186,268.66,186,0.3,1020.0,smooth_all,107.268,107.268,108.558,108.558,10.516,10.516,10.643,10.643,38.556,62.709,-0.17221,-0.04805,-0.00567,0.05472,0.02442,-0.03344,-0.00114,-0.00591,-0.02867,0.00834,82.4,88.584,151.804,120.306,76.868,136.792,107.579,,118.564,,,103.395,87.869,97.723,111.267,87.027,132.515,1.2628,1.1986,1.2359,1.1555,1.0527,1.0358,1.032,1.0751,1.044,0.747
B277,B277_GMS_1_2,2,triangulated,3,177,312.12,186,0.3,1020.0,smooth_all,121.242,120.844,127.22,126.787,11.886,11.847,12.473,12.43,44.79,65.412,-0.39807,-0.00014,-0.00861,0.06075,0.00812,-0.03865,-0.00563,-0.00309,-0.05834,-0.00836,114.615,145.982,155.106,80.53,99.348,115.098,71.796,,141.043,,,103.588,82.566,71.288,150.897,145.686,219.838,1.239,1.1648,1.229,1.1713,1.09,1.0605,1.0668,1.0365,1.1173,0.7512
B277,B277_GMS_1_3,3,triangulated,3,152,226.17,159,0.3,1020.0,smooth_all,81.961,79.96,87.964,85.944,8.035,7.839,8.624,8.426,48.112,58.101,-0.36266,-0.06152,-0.05794,-0.00902,0.0243,-0.03149,0.02636,-0.00227,-0.1029,-0.02737,92.876,102.401,72.835,84.836,90.249,77.407,85.223,,54.749,,,58.683,68.916,136.226,71.486,92.422,58.482,1.2675,1.1743,1.2596,1.1297,1.1543,1.0754,1.089,1.1825,1.1417,0.7265
B277,B277_GMS_1_3,1,triangulated,3,159,267.51,159,0.3,1020.0,smooth_all,107.689,107.689,103.359,103.359,10.558,10.558,10.133,10.133,45.37,85.211,-0.18897,-0.06604,-0.07229,-0.0245,0.03973,-0.03671,0.0442,-0.00805,-0.09482,-0.03688,66.016,68.271,221.755,254.397,63.772,195.356,197.607,,51.748,,,54.836,41.154,74.943,70.135,67.706,63.964,1.3074,1.129,1.3552,1.1193,1.028,1.0267,0.9869,1.1439,1.0756,0.7197
B277,B277_GMS_1_3,2,triangulated,3,159,312.34,159,0.3,1020.0,smooth_all,199.344,199.344,205.792,205.792,19.544,19.544,20.176,20.176,51.564,71.04,-0.40992,-0.07216,-0.05315,0.01133,0.01477,-0.04033,0.02614,0.00043,-0.12244,-0.03976,163.331,183.434,309.181,267.769,161.343,216.149,188.158,,159.59,,,141.088,162.67,175.531,172.996,183.066,300.908,1.2933,1.0771,1.3131,1.0586,1.0885,1.0674,1.0749,1.079,1.1411,0.7079
B277,B277_GMS_1_5,3,triangulated,3,96,227.69,194,0.3,1020.0,smooth_all,145.341,141.579,147.807,144.083,14.249,13.88,14.491,14.126,56.261,80.243,-0.31844,-0.01512,0.08415,0.15196,0.02861,-0.01684,-0.03687,-0.01474,0.04155,0.01778,132.265,136.379,136.92,93.009,135.123,166.71,169.508,,154.521,,,171.77,171.201,268.324,114.63,90.093,93.291,1.2153,1.1893,1.2313,1.1633,1.0662,1.0822,1.0373,1.1144,1.1477,0.7494
B277,B277_GMS_1_5,1,triangulated,3,186,271.59,194,0.3,1020.0,smooth_all,107.845,107.845,107.785,107.785,10.573,10.573,10.567,10.567,37.421,46.542,-0.23382,-0.04243,-0.00365,0.0318,0.00752,-0.0293,0.00316,-0.01299,-0.00976,0.00474,89.607,95.534,105.418,41.282,85.598,109.947,63.053,,143.819,,,133.059,117.724,162.354,133.75,96.571,124.734,1.2104,1.1795,1.2259,1.1692,1.0782,1.0464,1.0147,1.1094,1.0159,0.7101
B277,B277_GMS_1_5,2,triangulated,3,178,315.47,194,0.3,1020.0,smooth_all,185.08,185.08,191.14,191.14,18.145,18.145,18.739,18.739,48.54,77.387,-0.35693,-0.04296,-0.02356,0.03063,0.00178,-0.03951,0.02865,-0.00918,-0.08405,-0.00992,178.986,219.587,204.264,135.111,152.271,125.838,99.049,,223.935,,,169.776,135.117,117.592,249.017,239.99,328.607,1.2155,1.1358,1.2108,1.1255,1.0726,1.1211,1.0265,1.0248,1.1456,0.7399
B277,B277_GMS_2_3,3,triangulated,3,183,229.28,272,0.3,1020.0,smooth_all,97.84,97.783,105.56,105.226,9.592,9.587,10.349,10.316,42.879,56.764,-0.34391,-0.06524,-0.03009,0.00138,0.0033,-0.03833,0.02266,-0.00913,-0.09887,-0.00274,99.391,99.848,62.582,79.195,105.258,115.317,84.168,,104.083,,,118.901,117.112,167.852,77.568,66.784,69.968,1.2598,1.2547,1.3251,1.1882,1.0205,1.0614,1.0155,1.1281,1.1256,0.7731
B277,B277_GMS_2_3,1,triangulated,3,254,270.06,272,0.3,1020.0,smooth_all,133.767,133.767,129.85,129.85,13.114,13.114,12.73,12.73,39.118,64.961,-0.26591,-0.07242,-0.04203,-0.01121,-0.00266,-0.04953,0.04149,-0.00629,-0.13224,-0.01025,114.322,116.551,115.446,107.64,128.657,124.737,113.531,,159.736,,,152.47,110.821,143.57,173.432,142.661,159.214,1.2325,1.1903,1.3784,1.1275,1.0093,1.0808,1.0757,1.0199,1.0833,0.7405
